UF;Município;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
PR;ITAMBARACÁ;728;0,0007;0;1;2024-09-16 15:01:10
PR;ITAMBÉ;964;0,001;0;12;2024-09-16 15:01:10
PR;ITAPEJARA D'OESTE;1561;0,0016;0;6;2024-09-16 15:01:10
PR;ITAPERUÇU;2597;0,0026;0;3;2024-09-16 15:01:10
PR;ITAÚNA DO SUL;730;0,0007;0;2;2024-09-16 15:01:10
PR;IVAIPORÃ;3423;0,0034;0;19;2024-09-16 15:01:10
PR;IVATUBA;681;0,0007;0;46;2024-09-16 15:01:10
PR;IVATÉ;938;0,0009;0;9;2024-09-16 15:01:10
PR;IVAÍ;1101;0,0011;0;3;2024-09-16 15:01:10
PR;JABOTI;712;0,0007;0;13;2024-09-16 15:01:10
PR;JACAREZINHO;4156;0,0041;0;54;2024-09-16 15:01:10
PR;JAGUAPITÃ;1337;0,0013;0;5;2024-09-16 15:01:10
PR;JAGUARIAÍVA;2893;0,0029;0;30;2024-09-16 15:01:10
PR;JANDAIA DO SUL;3099;0,0031;0;16;2024-09-16 15:01:10
PR;JANIÓPOLIS;877;0,0009;0;7;2024-09-16 15:01:10
PR;JAPIRA;989;0,001;0;6;2024-09-16 15:01:10
PR;JAPURÁ;1262;0,0013;0;0;2024-09-16 15:01:10
PR;JARDIM ALEGRE;1737;0,0017;0;6;2024-09-16 15:01:10
PR;JARDIM OLINDA;530;0,0005;0;1;2024-09-16 15:01:10
PR;JATAIZINHO;1454;0,0014;0;13;2024-09-16 15:01:10
PR;JESUÍTAS;1137;0,0011;0;7;2024-09-16 15:01:10
PR;JOAQUIM TÁVORA;1299;0,0013;0;2;2024-09-16 15:01:10
PR;JUNDIAÍ DO SUL;721;0,0007;0;2;2024-09-16 15:01:10
PR;JURANDA;1234;0,0012;0;2;2024-09-16 15:01:10
PR;JUSSARA;1418;0,0014;0;4;2024-09-16 15:01:10
PR;KALORÉ;833;0,0008;0;3;2024-09-16 15:01:10
PR;LAPA;3353;0,0033;1;92;2024-09-16 15:01:10
PR;LARANJAL;1135;0,0011;0;5;2024-09-16 15:01:10
PR;LARANJEIRAS DO SUL;4528;0,0045;0;36;2024-09-16 15:01:10
PR;LEÓPOLIS;1048;0,001;0;29;2024-09-16 15:01:10
PR;LIDIANÓPOLIS;678;0,0007;0;1;2024-09-16 15:01:10
PR;LINDOESTE;1211;0,0012;0;11;2024-09-16 15:01:10
PR;LOANDA;1857;0,0018;0;12;2024-09-16 15:01:10
PR;LOBATO;960;0,001;0;14;2024-09-16 15:01:10
PR;LONDRINA;39480;0,0393;0;562;2024-09-16 15:01:10
PR;LUIZIANA;850;0,0008;0;2;2024-09-16 15:01:10
PR;LUNARDELLI;794;0,0008;0;5;2024-09-16 15:01:10
PR;LUPIONÓPOLIS;1110;0,0011;0;10;2024-09-16 15:01:10
PR;MALLET;1440;0,0014;0;4;2024-09-16 15:01:10
PR;MAMBORÊ;1387;0,0014;0;6;2024-09-16 15:01:10
PR;MANDAGUARI;3157;0,0031;0;20;2024-09-16 15:01:10
PR;MANDAGUAÇU;2070;0,0021;0;1;2024-09-16 15:01:10
PR;MANDIRITUBA;2231;0,0022;0;9;2024-09-16 15:01:10
PR;MANFRINÓPOLIS;909;0,0009;0;16;2024-09-16 15:01:10
PR;MANGUEIRINHA;2162;0,0022;0;7;2024-09-16 15:01:10
PR;MANOEL RIBAS;2429;0,0024;0;20;2024-09-16 15:01:10
PR;MARECHAL CÂNDIDO RONDON;7223;0,0072;0;64;2024-09-16 15:01:10
PR;MARIA HELENA;950;0,0009;0;4;2024-09-16 15:01:10
PR;MARIALVA;3030;0,003;0;13;2024-09-16 15:01:10
PR;MARILENA;1125;0,0011;0;4;2024-09-16 15:01:10
PR;MARILUZ;1016;0,001;0;2;2024-09-16 15:01:10
PR;MARILÂNDIA DO SUL;1269;0,0013;0;11;2024-09-16 15:01:10
PR;MARINGÁ;22443;0,0224;0;1175;2024-09-16 15:01:10
PR;MARIPÁ;1188;0,0012;0;6;2024-09-16 15:01:10
PR;MARIÓPOLIS;845;0,0008;0;1;2024-09-16 15:01:10
PR;MARMELEIRO;1728;0,0017;0;9;2024-09-16 15:01:10
PR;MARQUINHO;1036;0,001;0;8;2024-09-16 15:01:10
PR;MARUMBI;987;0,001;0;4;2024-09-16 15:01:10
PR;MATELÂNDIA;2135;0,0021;0;4;2024-09-16 15:01:10
PR;MATINHOS;4819;0,0048;0;140;2024-09-16 15:01:10
PR;MATO RICO;845;0,0008;0;1;2024-09-16 15:01:10
PR;MAUÁ DA SERRA;1007;0,001;0;8;2024-09-16 15:01:10
PR;MEDIANEIRA;5712;0,0057;0;21;2024-09-16 15:01:10
PR;MERCEDES;1111;0,0011;0;6;2024-09-16 15:01:10
PR;MIRADOR;549;0,0005;0;1;2024-09-16 15:01:10
PR;MIRASELVA;472;0,0005;0;1;2024-09-16 15:01:10
PR;MISSAL;3009;0,003;0;8;2024-09-16 15:01:10
PR;MOREIRA SALES;1617;0,0016;0;8;2024-09-16 15:01:10
PR;MORRETES;2065;0,0021;0;10;2024-09-16 15:01:10
PR;MUNHOZ DE MELO;728;0,0007;0;14;2024-09-16 15:01:10
PR;NOSSA SENHORA DAS GRAÇAS;808;0,0008;0;8;2024-09-16 15:01:10
PR;NOVA ALIANÇA DO IVAÍ;566;0,0006;0;7;2024-09-16 15:01:10
PR;NOVA AMÉRICA DA COLINA;934;0,0009;0;4;2024-09-16 15:01:10
PR;NOVA AURORA;1928;0,0019;0;11;2024-09-16 15:01:10
PR;NOVA CANTU;1034;0,001;0;5;2024-09-16 15:01:10
PR;NOVA ESPERANÇA;2472;0,0025;0;3;2024-09-16 15:01:10
PR;NOVA ESPERANÇA DO SUDOESTE;1205;0,0012;0;5;2024-09-16 15:01:10
PR;NOVA FÁTIMA;1160;0,0012;0;4;2024-09-16 15:01:10
PR;NOVA LARANJEIRAS;1270;0,0013;0;11;2024-09-16 15:01:10
PR;NOVA LONDRINA;1922;0,0019;1;4;2024-09-16 15:01:10
PR;NOVA OLÍMPIA;788;0,0008;0;5;2024-09-16 15:01:10
PR;NOVA PRATA DO IGUAÇU;2379;0,0024;0;12;2024-09-16 15:01:10
PR;NOVA SANTA BÁRBARA;856;0,0009;0;8;2024-09-16 15:01:10
PR;NOVA SANTA ROSA;1196;0,0012;0;11;2024-09-16 15:01:10
PR;NOVA TEBAS;1352;0,0013;0;14;2024-09-16 15:01:10
PR;NOVO ITACOLOMI;834;0,0008;0;3;2024-09-16 15:01:10
PR;ORTIGUEIRA;2201;0,0022;0;4;2024-09-16 15:01:10
PR;OURIZONA;571;0,0006;0;1;2024-09-16 15:01:10
PR;OURO VERDE DO OESTE;1238;0,0012;0;3;2024-09-16 15:01:10
PR;PAIÇANDU;3837;0,0038;1;179;2024-09-16 15:01:10
PR;PALMAS;3737;0,0037;0;36;2024-09-16 15:01:10
PR;PALMEIRA;2626;0,0026;0;5;2024-09-16 15:01:10
PR;PALMITAL;1669;0,0017;0;5;2024-09-16 15:01:10
PR;PALOTINA;2795;0,0028;0;7;2024-09-16 15:01:10
PR;PARANACITY;983;0,001;0;1;2024-09-16 15:01:10
PR;PARANAGUÁ;11100;0,0111;0;36;2024-09-16 15:01:10
PR;PARANAPOEMA;564;0,0006;0;2;2024-09-16 15:01:10
PR;PARANAVAÍ;4599;0,0046;1;71;2024-09-16 15:01:10
PR;PARAÍSO DO NORTE;1363;0,0014;0;3;2024-09-16 15:01:10
PR;PATO BRAGADO;1483;0,0015;0;8;2024-09-16 15:01:10
PR;PATO BRANCO;6800;0,0068;0;32;2024-09-16 15:01:10
PR;PAULA FREITAS;905;0,0009;0;5;2024-09-16 15:01:10
PR;PAULO FRONTIN;1012;0,001;0;4;2024-09-16 15:01:10
PR;PEABIRU;1561;0,0016;0;9;2024-09-16 15:01:10
PR;PEROBAL;717;0,0007;0;5;2024-09-16 15:01:10
PR;PINHAIS;7576;0,0075;0;72;2024-09-16 15:01:10
PR;PINHAL DE SÃO BENTO;603;0,0006;0;1;2024-09-16 15:01:10
PR;PINHALÃO;765;0,0008;0;23;2024-09-16 15:01:10
PR;PINHÃO;3013;0,003;0;6;2024-09-16 15:01:10
PR;PIRAQUARA;5993;0,006;0;29;2024-09-16 15:01:10
PR;PIRAÍ DO SUL;2717;0,0027;0;48;2024-09-16 15:01:10
PR;PITANGA;4902;0,0049;0;17;2024-09-16 15:01:10
PR;PITANGUEIRAS;563;0,0006;0;4;2024-09-16 15:01:10
PR;PIÊN;2412;0,0024;0;3;2024-09-16 15:01:10
PR;PLANALTINA DO PARANÁ;718;0,0007;0;7;2024-09-16 15:01:10
PR;PLANALTO;1647;0,0016;0;2;2024-09-16 15:01:10
PR;PONTA GROSSA;24323;0,0242;2;327;2024-09-16 15:01:10
PR;PONTAL DO PARANÁ;4245;0,0042;1;59;2024-09-16 15:01:10
PR;PORECATU;2190;0,0022;0;28;2024-09-16 15:01:10
PR;PORTO AMAZONAS;782;0,0008;0;3;2024-09-16 15:01:10
PR;PORTO BARREIRO;744;0,0007;0;4;2024-09-16 15:01:10
PR;PORTO RICO;675;0,0007;0;3;2024-09-16 15:01:10
PR;PORTO VITÓRIA;685;0,0007;0;2;2024-09-16 15:01:10
PR;PRADO FERREIRA;714;0,0007;0;4;2024-09-16 15:01:10
PR;PRANCHITA;819;0,0008;0;4;2024-09-16 15:01:10
PR;PRESIDENTE CASTELO BRANCO;986;0,001;0;4;2024-09-16 15:01:10
PR;PRIMEIRO DE MAIO;1327;0,0013;0;11;2024-09-16 15:01:10
PR;PRUDENTÓPOLIS;3935;0,0039;0;16;2024-09-16 15:01:10
PR;PÉROLA;1075;0,0011;0;8;2024-09-16 15:01:10
PR;PÉROLA D'OESTE;1040;0,001;0;2;2024-09-16 15:01:10
PR;QUARTO CENTENÁRIO;911;0,0009;0;1;2024-09-16 15:01:10
PR;QUATIGUÁ;1111;0,0011;0;3;2024-09-16 15:01:10
PR;QUATRO BARRAS;2422;0,0024;0;4;2024-09-16 15:01:10
PR;QUATRO PONTES;789;0,0008;0;10;2024-09-16 15:01:10
PR;QUEDAS DO IGUAÇU;2593;0,0026;0;20;2024-09-16 15:01:10
PR;QUERÊNCIA DO NORTE;971;0,001;0;2;2024-09-16 15:01:10
PR;QUINTA DO SOL;927;0,0009;0;2;2024-09-16 15:01:10
PR;QUITANDINHA;2049;0,002;0;5;2024-09-16 15:01:10
PR;RAMILÂNDIA;961;0,001;1;4;2024-09-16 15:01:10
PR;RANCHO ALEGRE;645;0,0006;0;1;2024-09-16 15:01:10
PR;RANCHO ALEGRE D'OESTE;661;0,0007;0;0;2024-09-16 15:01:10
PR;REALEZA;2270;0,0023;0;7;2024-09-16 15:01:10
PR;REBOUÇAS;1779;0,0018;0;15;2024-09-16 15:01:10
PR;RENASCENÇA;1192;0,0012;0;4;2024-09-16 15:01:10
PR;RESERVA;1940;0,0019;0;71;2024-09-16 15:01:10
PR;RESERVA DO IGUAÇU;1477;0,0015;0;3;2024-09-16 15:01:10
PR;RIBEIRÃO CLARO;1264;0,0013;1;6;2024-09-16 15:01:10
PR;RIBEIRÃO DO PINHAL;1594;0,0016;0;6;2024-09-16 15:01:10
PR;RIO AZUL;1401;0,0014;0;5;2024-09-16 15:01:10
PR;RIO BOM;706;0,0007;0;12;2024-09-16 15:01:10
PR;RIO BONITO DO IGUAÇU;2238;0,0022;0;8;2024-09-16 15:01:10
PR;RIO BRANCO DO IVAÍ;809;0,0008;0;4;2024-09-16 15:01:10
PR;RIO BRANCO DO SUL;2687;0,0027;0;11;2024-09-16 15:01:10
PR;RIO NEGRO;3440;0,0034;0;13;2024-09-16 15:01:10
PR;ROLÂNDIA;4384;0,0044;0;36;2024-09-16 15:01:10
PR;RONCADOR;1489;0,0015;0;13;2024-09-16 15:01:10
PR;RONDON;1001;0,001;0;3;2024-09-16 15:01:10
PR;ROSÁRIO DO IVAÍ;1008;0,001;0;5;2024-09-16 15:01:10
PR;SABÁUDIA;1003;0,001;0;3;2024-09-16 15:01:10
PR;SALGADO FILHO;926;0,0009;0;1;2024-09-16 15:01:10
PR;SALTO DO ITARARÉ;1411;0,0014;0;1;2024-09-16 15:01:10
PR;SALTO DO LONTRA;1782;0,0018;0;7;2024-09-16 15:01:10
PR;SANTA AMÉLIA;742;0,0007;0;0;2024-09-16 15:01:10
PR;SANTA CECÍLIA DO PAVÃO;862;0,0009;0;8;2024-09-16 15:01:10
PR;SANTA CRUZ DE MONTE CASTELO;1161;0,0012;0;4;2024-09-16 15:01:10
PR;SANTA FÉ;1157;0,0012;0;16;2024-09-16 15:01:10
PR;SANTA HELENA;4788;0,0048;0;23;2024-09-16 15:01:10
PR;SANTA INÊS;548;0,0005;0;4;2024-09-16 15:01:10
PR;SANTA ISABEL DO IVAÍ;1018;0,001;0;5;2024-09-16 15:01:10
PR;SANTA IZABEL DO OESTE;1592;0,0016;0;2;2024-09-16 15:01:10
PR;SANTA LÚCIA;952;0,0009;0;3;2024-09-16 15:01:10
PR;SANTA MARIA DO OESTE;1497;0,0015;0;5;2024-09-16 15:01:10
PR;SANTA MARIANA;1541;0,0015;0;11;2024-09-16 15:01:10
PR;SANTA MÔNICA;689;0,0007;0;3;2024-09-16 15:01:10
PR;SANTA TEREZA DO OESTE;2269;0,0023;0;23;2024-09-16 15:01:10
PR;SANTA TEREZINHA DE ITAIPU;3405;0,0034;0;32;2024-09-16 15:01:10
PR;SANTANA DO ITARARÉ;1038;0,001;0;9;2024-09-16 15:01:10
PR;SANTO ANTONIO DO CAIUÁ;607;0,0006;0;2;2024-09-16 15:01:10
PR;SANTO ANTÔNIO DA PLATINA;2530;0,0025;0;37;2024-09-16 15:01:10
PR;SANTO ANTÔNIO DO PARAÍSO;672;0,0007;0;27;2024-09-16 15:01:10
PR;SANTO ANTÔNIO DO SUDOESTE;2141;0,0021;0;4;2024-09-16 15:01:10
PR;SANTO INÁCIO;885;0,0009;0;5;2024-09-16 15:01:10
PR;SAPOPEMA;885;0,0009;0;19;2024-09-16 15:01:10
PR;SARANDI;6095;0,0061;0;23;2024-09-16 15:01:10
PR;SAUDADE DO IGUAÇU;1631;0,0016;0;32;2024-09-16 15:01:10
PR;SENGÉS;1527;0,0015;0;3;2024-09-16 15:01:10
PR;SERRANÓPOLIS DO IGUAÇU;1200;0,0012;0;4;2024-09-16 15:01:10
PR;SERTANEJA;1009;0,001;0;32;2024-09-16 15:01:10
PR;SERTANÓPOLIS;1854;0,0018;0;13;2024-09-16 15:01:10
PR;SIQUEIRA CAMPOS;1885;0,0019;0;6;2024-09-16 15:01:10
PR;SULINA;622;0,0006;0;7;2024-09-16 15:01:10
PR;SÃO CARLOS DO IVAÍ;880;0,0009;0;10;2024-09-16 15:01:10
PR;SÃO JERÔNIMO DA SERRA;1229;0,0012;0;8;2024-09-16 15:01:10
PR;SÃO JORGE D'OESTE;1532;0,0015;0;6;2024-09-16 15:01:10
PR;SÃO JORGE DO IVAÍ;876;0,0009;0;3;2024-09-16 15:01:10
PR;SÃO JORGE DO PATROCÍNIO;1025;0,001;0;2;2024-09-16 15:01:10
PR;SÃO JOSÉ DA BOA VISTA;893;0,0009;0;13;2024-09-16 15:01:10
PR;SÃO JOSÉ DAS PALMEIRAS;833;0,0008;0;5;2024-09-16 15:01:10
PR;SÃO JOSÉ DOS PINHAIS;17693;0,0176;0;94;2024-09-16 15:01:10
PR;SÃO JOÃO;1462;0,0015;0;5;2024-09-16 15:01:10
PR;SÃO JOÃO DO CAIUÁ;704;0,0007;0;0;2024-09-16 15:01:10
PR;SÃO JOÃO DO IVAÍ;1416;0,0014;0;7;2024-09-16 15:01:10
PR;SÃO JOÃO DO TRIUNFO;1168;0,0012;0;1;2024-09-16 15:01:10
PR;SÃO MANOEL DO PARANÁ;598;0,0006;0;0;2024-09-16 15:01:10
PR;SÃO MATEUS DO SUL;3710;0,0037;0;29;2024-09-16 15:01:10
PR;SÃO MIGUEL DO IGUAÇU;4773;0,0048;0;24;2024-09-16 15:01:10
PR;SÃO PEDRO DO IGUAÇU;1053;0,001;0;2;2024-09-16 15:01:10
PR;SÃO PEDRO DO IVAÍ;1305;0,0013;0;10;2024-09-16 15:01:10
PR;SÃO PEDRO DO PARANÁ;586;0,0006;1;2;2024-09-16 15:01:10
PR;SÃO SEBASTIÃO DA AMOREIRA;1357;0,0014;0;24;2024-09-16 15:01:10
PR;SÃO TOMÉ;1074;0,0011;0;2;2024-09-16 15:01:10
PR;TAMARANA;1156;0,0012;0;16;2024-09-16 15:01:10
PR;TAMBOARA;947;0,0009;0;11;2024-09-16 15:01:10
PR;TAPEJARA;1880;0,0019;0;7;2024-09-16 15:01:10
PR;TAPIRA;901;0,0009;0;14;2024-09-16 15:01:10
PR;TEIXEIRA SOARES;1082;0,0011;0;3;2024-09-16 15:01:10
PR;TELÊMACO BORBA;5131;0,0051;1;34;2024-09-16 15:01:10
PR;TERRA BOA;1252;0,0012;0;4;2024-09-16 15:01:10
PR;TERRA RICA;1681;0,0017;0;3;2024-09-16 15:01:10
PR;TERRA ROXA;1844;0,0018;0;3;2024-09-16 15:01:10
PR;TIBAGI;2028;0,002;0;9;2024-09-16 15:01:10
PR;TIJUCAS DO SUL;1562;0,0016;0;4;2024-09-16 15:01:10
PR;TOLEDO;11555;0,0115;1;39;2024-09-16 15:01:10
PR;TOMAZINA;1187;0,0012;0;19;2024-09-16 15:01:10
PR;TRÊS BARRAS DO PARANÁ;2356;0,0023;0;504;2024-09-16 15:01:10
PR;TUNAS DO PARANÁ;879;0,0009;0;3;2024-09-16 15:01:10
PR;TUNEIRAS DO OESTE;1125;0,0011;0;3;2024-09-16 15:01:10
PR;TUPÃSSI;1140;0,0011;0;7;2024-09-16 15:01:10
PR;TURVO;1420;0,0014;0;4;2024-09-16 15:01:10
PR;UBIRATÃ;2759;0,0027;0;3;2024-09-16 15:01:10
PR;UMUARAMA;11263;0,0112;0;90;2024-09-16 15:01:10
PR;UNIFLOR;880;0,0009;0;4;2024-09-16 15:01:10
PR;UNIÃO DA VITÓRIA;4248;0,0042;0;16;2024-09-16 15:01:10
PR;URAÍ;1679;0,0017;1;12;2024-09-16 15:01:10
PR;VENTANIA;904;0,0009;0;3;2024-09-16 15:01:10
PR;VERA CRUZ DO OESTE;1534;0,0015;0;7;2024-09-16 15:01:10
PR;VERÊ;1327;0,0013;0;7;2024-09-16 15:01:10
PR;VIRMOND;1089;0,0011;0;8;2024-09-16 15:01:10
PR;VITORINO;1072;0,0011;0;3;2024-09-16 15:01:10
PR;WENCESLAU BRAZ;2032;0,002;0;8;2024-09-16 15:01:10
PR;XAMBRÊ;1006;0,001;0;6;2024-09-16 15:01:10
PR;ÂNGULO;612;0,0006;0;10;2024-09-16 15:01:10
RJ;ANGRA DOS REIS;13121;0,0122;1;26;2024-09-16 15:01:10
RJ;APERIBÉ;1547;0,0014;0;0;2024-09-16 15:01:10
RJ;ARARUAMA;12733;0,0118;1;133;2024-09-16 15:01:10
RJ;AREAL;1810;0,0017;0;2;2024-09-16 15:01:10
RJ;ARMAÇÃO DOS BÚZIOS;3475;0,0032;0;26;2024-09-16 15:01:10
RJ;ARRAIAL DO CABO;5148;0,0048;0;33;2024-09-16 15:01:10
RJ;BARRA DO PIRAÍ;8441;0,0078;0;23;2024-09-16 15:01:10
RJ;BARRA MANSA;14830;0,0138;0;78;2024-09-16 15:01:10
RJ;BELFORD ROXO;25192;0,0234;0;99;2024-09-16 15:01:10
RJ;BOM JARDIM;2767;0,0026;0;12;2024-09-16 15:01:10
RJ;BOM JESUS DO ITABAPOANA;3852;0,0036;1;87;2024-09-16 15:01:10
RJ;CABO FRIO;15785;0,0146;0;35;2024-09-16 15:01:10
RJ;CACHOEIRAS DE MACACU;5412;0,005;0;7;2024-09-16 15:01:10
RJ;CAMBUCI;2559;0,0024;1;20;2024-09-16 15:01:10
RJ;CAMPOS DOS GOYTACAZES;30831;0,0286;2;132;2024-09-16 15:01:10
RJ;CANTAGALO;2238;0,0021;0;18;2024-09-16 15:01:10
RJ;CARAPEBUS;2160;0,002;0;3;2024-09-16 15:01:10
RJ;CARDOSO MOREIRA;2154;0,002;0;15;2024-09-16 15:01:10
RJ;CARMO;1696;0,0016;0;11;2024-09-16 15:01:10
RJ;CASIMIRO DE ABREU;3400;0,0032;1;3;2024-09-16 15:01:10
RJ;COMENDADOR LEVY GASPARIAN;1498;0,0014;0;7;2024-09-16 15:01:10
RJ;CONCEIÇÃO DE MACABU;2554;0,0024;0;20;2024-09-16 15:01:10
RJ;CORDEIRO;3106;0,0029;0;15;2024-09-16 15:01:10
RJ;DUAS BARRAS;1322;0,0012;0;3;2024-09-16 15:01:10
RJ;DUQUE DE CAXIAS;45321;0,042;1;582;2024-09-16 15:01:10
RJ;ENGENHEIRO PAULO DE FRONTIN;1758;0,0016;0;7;2024-09-16 15:01:10
RJ;GUAPIMIRIM;4191;0,0039;1;8;2024-09-16 15:01:10
RJ;IGUABA GRANDE;3881;0,0036;0;18;2024-09-16 15:01:10
RJ;ITABORAÍ;11119;0,0103;1;51;2024-09-16 15:01:10
RJ;ITAGUAÍ;12349;0,0114;1;44;2024-09-16 15:01:10
RJ;ITALVA;2686;0,0025;0;19;2024-09-16 15:01:10
RJ;ITAOCARA;3260;0,003;0;49;2024-09-16 15:01:10
RJ;ITAPERUNA;6542;0,0061;0;21;2024-09-16 15:01:10
RJ;ITATIAIA;5769;0,0053;0;15;2024-09-16 15:01:10
RJ;JAPERI;6148;0,0057;0;14;2024-09-16 15:01:10
RJ;LAJE DO MURIAÉ;1955;0,0018;0;15;2024-09-16 15:01:10
RJ;MACAÉ;16828;0,0156;0;48;2024-09-16 15:01:10
RJ;MACUCO;1185;0,0011;0;8;2024-09-16 15:01:10
RJ;MAGÉ;14335;0,0133;1;161;2024-09-16 15:01:10
RJ;MANGARATIBA;5001;0,0046;0;8;2024-09-16 15:01:10
RJ;MARICÁ;15082;0,014;0;86;2024-09-16 15:01:10
RJ;MENDES;2911;0,0027;0;19;2024-09-16 15:01:10
RJ;MESQUITA;11401;0,0106;0;54;2024-09-16 15:01:10
RJ;MIGUEL PEREIRA;3708;0,0034;0;15;2024-09-16 15:01:10
RJ;MIRACEMA;4149;0,0038;0;34;2024-09-16 15:01:10
RJ;NATIVIDADE;2376;0,0022;1;84;2024-09-16 15:01:10
RJ;NILÓPOLIS;11763;0,0109;0;104;2024-09-16 15:01:10
RJ;NITERÓI;30014;0,0278;2;816;2024-09-16 15:01:10
RJ;NOVA FRIBURGO;16331;0,0151;0;65;2024-09-16 15:01:10
RJ;NOVA IGUAÇU;46457;0,0431;0;108;2024-09-16 15:01:10
RJ;PARACAMBI;5994;0,0056;0;9;2024-09-16 15:01:10
RJ;PARATY;3290;0,0031;0;4;2024-09-16 15:01:10
RJ;PARAÍBA DO SUL;4588;0,0043;0;9;2024-09-16 15:01:10
RJ;PATY DO ALFERES;3608;0,0033;0;7;2024-09-16 15:01:10
RJ;PETRÓPOLIS;21825;0,0202;1;72;2024-09-16 15:01:10
RJ;PINHEIRAL;2629;0,0024;0;17;2024-09-16 15:01:10
RJ;PIRAÍ;2125;0,002;1;4;2024-09-16 15:01:10
RJ;PORCIÚNCULA;2119;0,002;0;20;2024-09-16 15:01:10
RJ;PORTO REAL;3524;0,0033;0;21;2024-09-16 15:01:10
RJ;QUATIS;2022;0,0019;0;13;2024-09-16 15:01:10
RJ;QUEIMADOS;13146;0,0122;1;172;2024-09-16 15:01:10
RJ;QUISSAMÃ;3035;0,0028;0;7;2024-09-16 15:01:10
RJ;RESENDE;10904;0,0101;0;75;2024-09-16 15:01:10
RJ;RIO BONITO;4842;0,0045;0;6;2024-09-16 15:01:10
RJ;RIO CLARO;1573;0,0015;0;13;2024-09-16 15:01:10
RJ;RIO DAS FLORES;1363;0,0013;0;1;2024-09-16 15:01:10
RJ;RIO DAS OSTRAS;8294;0,0077;0;32;2024-09-16 15:01:10
RJ;RIO DE JANEIRO;330534;0,3065;19;2241;2024-09-16 15:01:10
RJ;SANTA MARIA MADALENA;1309;0,0012;0;7;2024-09-16 15:01:10
RJ;SANTO ANTÔNIO DE PÁDUA;3393;0,0031;0;7;2024-09-16 15:01:10
RJ;SAPUCAIA;1640;0,0015;0;7;2024-09-16 15:01:10
RJ;SAQUAREMA;7559;0,007;1;20;2024-09-16 15:01:10
RJ;SEROPÉDICA;8465;0,0078;0;19;2024-09-16 15:01:10
RJ;SILVA JARDIM;2388;0,0022;0;11;2024-09-16 15:01:10
RJ;SUMIDOURO;1303;0,0012;0;10;2024-09-16 15:01:10
RJ;SÃO FIDÉLIS;5427;0,005;0;66;2024-09-16 15:01:10
RJ;SÃO FRANCISCO DE ITABAPOANA;5518;0,0051;0;6;2024-09-16 15:01:10
RJ;SÃO GONÇALO;58452;0,0542;2;256;2024-09-16 15:01:10
RJ;SÃO JOSÉ DE UBÁ;1983;0,0018;0;4;2024-09-16 15:01:10
RJ;SÃO JOSÉ DO VALE DO RIO PRETO;2006;0,0019;0;11;2024-09-16 15:01:10
RJ;SÃO JOÃO DA BARRA;6508;0,006;0;42;2024-09-16 15:01:10
RJ;SÃO JOÃO DE MERITI;26900;0,0249;0;516;2024-09-16 15:01:10
RJ;SÃO PEDRO DA ALDEIA;6350;0,0059;2;17;2024-09-16 15:01:10
RJ;SÃO SEBASTIÃO DO ALTO;1196;0,0011;0;8;2024-09-16 15:01:10
RJ;TANGUÁ;2702;0,0025;0;4;2024-09-16 15:01:10
RJ;TERESÓPOLIS;9708;0,009;0;32;2024-09-16 15:01:10
RJ;TRAJANO DE MORAES;1802;0,0017;0;8;2024-09-16 15:01:10
RJ;TRÊS RIOS;7609;0,0071;0;33;2024-09-16 15:01:10
RJ;VALENÇA;5805;0,0054;0;11;2024-09-16 15:01:10
RJ;VARRE-SAI;1375;0,0013;0;31;2024-09-16 15:01:10
RJ;VASSOURAS;4110;0,0038;0;27;2024-09-16 15:01:10
RJ;VOLTA REDONDA;25458;0,0236;0;214;2024-09-16 15:01:10
RN;ACARI;877;0,0032;0;8;2024-09-16 15:01:10
RN;AFONSO BEZERRA;1671;0,0062;0;15;2024-09-16 15:01:10
RN;ALEXANDRIA;1178;0,0043;0;4;2024-09-16 15:01:10
RN;ALMINO AFONSO;978;0,0036;0;26;2024-09-16 15:01:10
RN;ALTO DO RODRIGUES;1388;0,0051;0;8;2024-09-16 15:01:10
RN;ANGICOS;1171;0,0043;0;9;2024-09-16 15:01:10
RN;ANTÔNIO MARTINS;982;0,0036;0;22;2024-09-16 15:01:10
RN;APODI;3291;0,0121;0;27;2024-09-16 15:01:10
RN;AREIA BRANCA;2907;0,0107;0;22;2024-09-16 15:01:10
RN;AREZ;1372;0,0051;0;33;2024-09-16 15:01:10
RN;ASSÚ;3646;0,0134;1;19;2024-09-16 15:01:10
RN;BARAÚNA;2660;0,0098;0;23;2024-09-16 15:01:10
RN;BARCELONA;871;0,0032;0;0;2024-09-16 15:01:10
RN;BAÍA FORMOSA;1790;0,0066;0;16;2024-09-16 15:01:10
RN;BENTO FERNANDES;935;0,0034;0;4;2024-09-16 15:01:10
RN;BOA SAÚDE;984;0,0036;0;5;2024-09-16 15:01:10
RN;BODÓ;867;0,0032;0;28;2024-09-16 15:01:10
RN;BOM JESUS;1185;0,0044;0;3;2024-09-16 15:01:10
RN;BREJINHO;1589;0,0059;0;15;2024-09-16 15:01:10
RN;CAICÓ;4566;0,0168;1;62;2024-09-16 15:01:10
RN;CAIÇARA DO NORTE;781;0,0029;0;1;2024-09-16 15:01:10
RN;CAIÇARA DO RIO DO VENTO;799;0,0029;0;8;2024-09-16 15:01:10
RN;CAMPO GRANDE;1302;0,0048;0;11;2024-09-16 15:01:10
